gvkey,year,lobbying,elobbying,green_lobbying,brown_lobbying
004842,2013,175000,0,0,0
004842,2014,50000,0,0,0
004842,2015,150000,40000,0,40000
004843,2002,10000,0,0,0
004843,2003,10000,0,0,0
004843,2004,15000,0,0,0
004843,2005,195000,0,0,0
004843,2006,410000,0,0,0
004843,2007,399000,0,0,0
004843,2008,605000,0,0,0
004843,2009,340000,0,0,0
004843,2010,15000,0,0,0
004843,2011,180000,0,0,0
004843,2012,15000,0,0,0
004843,2013,22500,0,0,0
004843,2014,100000,0,0,0
004860,1999,5000,0,0,0
004860,2000,15000,0,0,0
004860,2001,70000,0,0,0
004860,2007,5000,0,0,0
004881,2015,20000,4000,0,4000
004881,2016,120000,24000,0,24000
004881,2017,75000,15000,0,15000
004885,2015,90000,0,0,0
004885,2016,270000,0,0,0
004885,2017,200000,0,0,0
004885,2018,200000,0,0,0
004885,2019,200000,0,0,0
004885,2020,200000,0,0,0
004900,2019,15000,0,0,0
004900,2020,5000,0,0,0
004926,1999,10000,0,0,0
004926,2000,10000,0,0,0
004926,2001,10000,0,0,0
004932,2001,60000,0,0,0
004941,1999,60000,0,0,0
004941,2002,60000,0,0,0
004941,2003,40000,0,0,0
004941,2004,80000,0,0,0
004941,2005,120000,0,0,0
004941,2006,120000,0,0,0
004941,2007,120000,60000,0,0
004941,2008,150000,0,0,0
004941,2009,190000,0,0,0
004941,2010,120000,60000,0,0
004941,2011,120000,0,0,0
004941,2012,60000,0,0,0
004941,2013,60000,0,0,0
004941,2014,96000,0,0,0
004941,2015,108000,0,0,0
004941,2016,108000,0,0,0
004941,2017,108000,0,0,0
004941,2018,108000,0,0,0
004941,2019,108000,0,0,0
004941,2020,54000,0,0,0
004961,1999,6920000,0,0,0
004973,2018,252500,0,0,0
004973,2019,390000,0,0,0
004973,2020,453962,0,0,0
004988,1999,490000,0,0,0
004988,2000,480000,0,0,0
004988,2001,460000,0,0,0
004988,2002,520000,0,0,0
004988,2003,560000,0,0,0
004988,2004,520000,0,0,0
004988,2005,700000,0,0,0
004988,2006,60000,0,0,0
004988,2007,200000,0,0,0
004988,2008,115000,0,0,0
004988,2009,100000,0,0,0
004988,2010,60000,0,0,0
004988,2011,80000,30000,20000,0
004988,2012,35000,30000,15000,0
004988,2013,5000,0,0,0
004990,2004,60000,0,0,0
004990,2005,440000,0,0,0
004990,2006,360000,0,0,0
004990,2007,145000,0,0,0
004990,2009,30000,0,0,0
004990,2010,370000,49999.99999999999,0,0
004990,2011,250000,41666.66666666666,0,0
004990,2015,320000,0,0,0
004990,2016,220000,0,0,0
004990,2017,1320000,330000,0,0
004990,2018,610000,123333.3333333333,0,0
004990,2019,792000,138400,0,0
004990,2020,1100000,177333.3333333333,0,0
005018,1999,335000,83333.33333333333,83333.33333333333,0
005018,2000,380000,126666.6666666667,0,0
005018,2001,340000,170000,0,0
005018,2002,605000,265000,25000,0
005018,2003,560000,276666.6666666666,106666.6666666667,0
005018,2004,685000,261666.6666666667,81666.66666666666,0
005018,2005,250000,31250,6250,0
005018,2006,380000,60000,20000,0
005018,2007,265000,45000,20000,0
005018,2008,320000,90000,50000,0
005018,2009,290000,165000,125000,0
005018,2010,245000,140000,100000,0
005018,2011,220000,120000,100000,0
005018,2012,140000,80000,60000,0
005018,2013,50000,35000,15000,0
005018,2014,60000,20000,0,0
005018,2015,510000,20000,0,0
005018,2016,710000,20000,0,0
005018,2017,640000,20000,0,0
005018,2018,582500,20000,0,0
005018,2019,660000,20000,0,0
005018,2020,660000,20000,10000,0
005020,1999,1800000,0,0,0
005020,2000,1845000,0,0,0
005020,2001,1370000,0,0,0
005020,2002,2570205,0,0,0
005020,2003,2040000,0,0,0
005020,2004,3505000,0,0,0
005020,2005,3417000,0,0,0
005020,2006,5300000,0,0,0
005020,2007,5597000,0,0,0
005020,2008,5628000,0,0,0
005038,1999,50000,0,0,0
005038,2000,120000,0,0,0
005046,1999,5605465,20000,0,20000
005046,2000,5994226,30000,0,0
005046,2001,6438009,0,0,0
005046,2002,6698933,620158.2916666666,0,0
005046,2003,6641472,60000,0,0
005046,2004,7152731,0,0,0
005046,2005,10534229,0,0,0
005046,2006,8155830,7500,2500,0
005046,2007,9724896,2500,2500,0
005046,2008,11456439,0,0,0
005046,2009,13703258,0,0,0
005046,2010,14623406,1838961.777777778,0,0
005046,2011,15422603,1950298.888888889,32500,0
005046,2012,14898482,3160701.111111111,25500,0
005046,2013,13891974,2801743.5,15000,0
005046,2014,13884423,1942874,0,0
005046,2015,13313208,989594.8727272728,0,10000
005046,2016,14214944,1064287.118181818,0,0
005046,2017,15080969,1621764.454545455,0,0
005046,2018,15215054,0,0,0
005046,2019,13285606,143333.3333333333,93333.33333333333,0
005046,2020,13891466,926451.9666666666,81666.66666666666,0
005047,1999,9551000,1571019.230769231,183250,0
005047,2000,18693356,3696713.428571428,203642,255000
005047,2001,17210000,2868942.307692308,241250,90000
005047,2002,14955900,2271783.333333333,151000,120000
005047,2003,18848500,2704000,173250,46666.66666666666
005047,2004,19542500,2629559.523809524,96666.66666666666,46666.66666666666
005047,2005,25405000,4063491.704374058,113333.3333333333,140000
005047,2006,20905000,3366960.784313725,5000,265000
005047,2007,24300000,8744411.764705881,0,620000
005047,2008,27325000,14298750,0,985000
005047,2009,31210000,8812389.705882354,0,155000
005047,2010,46042500,15172683.82352941,0,0
005047,2011,33410600,9065681.318681318,267000,105000
005047,2012,24265000,6484928.57142857,63500,0
005047,2013,20660000,4740000,0,0
005047,2014,19195000,3602032.967032968,0,0
005047,2015,25430000,4951913.91941392,0,0
005047,2016,8891250,1581304.945054945,0,0
005047,2017,9542000,1697636.363636364,60000,0
005047,2018,6810000,1363000,412500,0
005047,2019,6880000,1240192.307692308,645000,30000
005047,2020,6605000,928461.5384615385,443076.9230769231,180000
005071,1999,1806000,0,0,0
005071,2000,1280000,0,0,0
005071,2001,1155000,0,0,0
005071,2002,870000,0,0,0
005071,2003,885000,0,0,0
005071,2004,985000,0,0,0
005071,2005,900000,0,0,0
005071,2006,980000,0,0,0
005071,2007,980000,5000,5000,0
005071,2008,999300,407000,407000,0
005071,2009,1215000,0,0,0
005071,2010,685000,0,0,0
005071,2011,915000,0,0,0
005071,2012,2250000,136666.6666666667,0,0
005071,2013,1910000,0,0,0
005071,2014,2830000,51111.11111111111,0,0
005071,2015,1500000,0,0,0
005071,2016,840000,0,0,0
005071,2017,590000,0,0,0
005071,2018,570000,0,0,0
005071,2019,700000,88333.33333333333,0,0
005071,2020,620000,197500,0,0
005072,2014,340000,0,0,0
005072,2015,426000,0,0,0
005072,2016,502000,0,0,0
005072,2017,487000,0,0,0
005072,2018,310000,0,0,0
005072,2019,400000,0,0,0
005072,2020,555000,20000,0,0
005073,1999,370000,320000,220000,0
005073,2000,570000,400000,300000,0
005073,2001,645000,285000,205000,0
005073,2002,1260000,320000,240000,0
005073,2003,10140000,3169166.666666667,240000,0
005073,2004,10665000,3687500,280000,0
005073,2005,10350000,2825254.901960785,260000,0
005073,2006,12705000,3491410.912190964,360000,55000
005073,2007,17352500,8334083.333333333,300000,290000
005073,2008,15637000,5179291.666666666,65000,355000
005073,2010,317500,37500,0,37500
005073,2011,1077500,264583.3333333333,56666.66666666666,93750
005073,2012,727500,185416.6666666667,0,78750
005073,2013,565000,100000,0,60000
005073,2014,930000,118750,0,118750
005073,2015,1060000,0,0,0
005073,2016,630000,66666.66666666666,0,0
005073,2017,695000,106666.6666666667,0,0
005073,2018,660000,106666.6666666667,0,0
005073,2019,1065000,133333.3333333333,0,0
005073,2020,990000,106666.6666666667,0,0
005074,1999,2919663,0,0,0
005074,2000,5624933,0,0,0
005074,2001,2775954,0,0,0
005074,2002,5181282,256064.1,0,0
005074,2003,3162498,275336.3615384615,0,0
005074,2004,3064596,168311.8897058823,0,0
005074,2005,2829142,0,0,0
005074,2006,4118808,0,0,0
005074,2007,4000148,420074.1176470588,0,0
005079,1999,920000,337333.3333333333,0,337333.3333333333
005079,2000,980000,326666.6666666666,0,326666.6666666666
005111,1999,80000,0,0,0
005111,2000,40000,0,0,0
005111,2001,5000,0,0,0
005116,1999,140000,0,0,0
005116,2000,140000,0,0,0
005116,2001,200000,0,0,0
005116,2002,160000,0,0,0
005116,2003,160000,0,0,0
005116,2004,160000,0,0,0
005116,2005,180000,0,0,0
005116,2006,140000,0,0,0
005116,2007,160000,0,0,0
005116,2008,200000,0,0,0
005116,2009,120000,0,0,0
005116,2010,120000,0,0,0
005116,2011,120000,0,0,0
005116,2012,45000,0,0,0
005116,2013,40000,0,0,0
005116,2014,30000,0,0,0
005116,2015,40000,0,0,0
005116,2016,40000,0,0,0
005116,2017,40000,0,0,0
005116,2018,40000,0,0,0
005116,2019,40000,0,0,0
005116,2020,40000,0,0,0
005134,2001,445000,103333.3333333333,0,0
005134,2002,495000,85422.07792207792,0,0
005134,2003,2925000,402000,0,0
005134,2004,1470000,267333.3333333333,10000,0
005152,1999,10000,10000,0,0
005169,2004,20000,0,0,0
005179,1999,10000,5000,0,0
005179,2000,10000,5000,0,0
005179,2001,10000,5000,0,0
005179,2002,10000,5000,0,0
005211,1999,10000,0,0,0
005216,1999,50000,0,0,0
005216,2000,10000,0,0,0
005216,2001,10000,0,0,0
005216,2002,10000,0,0,0
005216,2003,60000,0,0,0
005216,2004,100000,0,0,0
005216,2005,150000,0,0,0
005229,1999,554493,0,0,0
005229,2000,1439883,0,0,0
005229,2001,751092,25000,0,0
005229,2002,1306570,0,0,0
005229,2003,1526603,20000,0,0
005229,2004,956948,0,0,0
005229,2005,1515894,0,0,0
005229,2006,1686452,0,0,0
005229,2007,2663615,0,0,0
005229,2008,2345035,0,0,0
005229,2009,2201752,0,0,0
005229,2010,2200000,0,0,0
005229,2011,2147500,0,0,0
005234,1999,1020000,120000,0,0
005234,2000,1160000,156923.0769230769,0,0
005234,2001,1485000,95000,0,0
005234,2002,1170000,80000,0,0
005234,2003,1530000,128181.8181818182,0,0
005234,2004,1765000,118484.8484848485,0,0
005234,2005,1740000,153333.3333333333,0,0
005234,2006,2160000,365714.2857142857,0,0
005234,2007,3065000,1047619.047619048,0,0
005234,2008,3175000,330238.0952380952,0,0
005234,2009,2670000,240795.4545454545,0,0
005234,2010,2985000,402964.6464646464,0,0
005234,2011,2335000,633333.3333333334,0,0
005234,2012,2470000,443333.3333333333,0,0
005234,2013,2560000,392500,0,0
005234,2014,2890000,0,0,0
005234,2015,3260000,166666.6666666667,0,0
005234,2016,2910000,76666.66666666666,0,0
005234,2017,2600000,530357.1428571428,0,0
005234,2018,2165000,0,0,0
005234,2019,2750000,0,0,0
005234,2020,2205000,0,0,0
005250,2003,5000,0,0,0
005250,2004,5000,0,0,0
005250,2012,110000,110000,0,0
005250,2013,160000,160000,0,0
005250,2014,160000,160000,0,0
005250,2015,100000,100000,0,0
005250,2016,80000,80000,0,0
005250,2017,80000,80000,0,0
005250,2018,50000,50000,0,0
005250,2019,10000,10000,0,0
005252,2008,40000,0,0,0
005252,2009,10000,0,0,0
005256,2017,30000,0,0,0
005256,2018,20000,0,0,0
005256,2019,10000,0,0,0
005256,2020,25000,0,0,0
005301,2007,35000,0,0,0
005306,2003,60000,0,0,0
005306,2004,40000,0,0,0
005327,2006,100000,0,0,0
005327,2007,100000,0,0,0
005336,1999,40000,0,0,0
005338,2020,102771,77078.25,0,0
005342,1999,10000,0,0,0
005342,2000,10000,0,0,0
005342,2001,10000,0,0,0
005342,2002,10000,0,0,0
005342,2003,15000,0,0,0
005342,2004,10000,0,0,0
005342,2005,270000,0,0,0
005342,2006,315000,0,0,0
005342,2007,360000,0,0,0
005342,2008,300000,0,0,0
005342,2009,60000,0,0,0
005342,2014,20000,0,0,0
005342,2015,780000,0,0,0
005342,2016,790000,0,0,0
005342,2017,2130000,0,0,0
005342,2018,680000,0,0,0
005342,2019,820000,0,0,0
005342,2020,600000,0,0,0
005357,2009,5000,0,0,0
005357,2010,10000,0,0,0
005439,1999,600000,75000,0,0
005439,2000,600000,80357.14285714286,0,0
005439,2001,300000,52272.72727272727,0,52272.72727272727
005439,2002,300000,54545.45454545454,0,54545.45454545454
005439,2003,150000,27272.72727272727,0,27272.72727272727
005439,2004,400000,27380.95238095238,0,0
005439,2005,390000,24350.64935064935,0,0
005439,2006,345000,27272.72727272727,0,0
005439,2007,305000,70909.09090909091,0,0
005439,2008,200000,54545.45454545454,0,0
005439,2009,700000,117888.8888888889,0,0
005439,2010,490000,96590.90909090909,0,0
005439,2011,410000,172129.8701298701,0,0
005439,2012,415000,324523.8095238095,0,110000
005439,2013,625000,271071.4285714285,0,125000
005439,2014,735000,256250,0,135000
005439,2015,560000,241250,0,140000
005439,2016,451000,184750,0,96000
005439,2017,390000,142500,0,60000
005439,2018,37500,0,0,0
005439,2019,590000,207500,0,0
005439,2020,610000,151666.6666666667,0,0
005476,1999,20000,0,0,0
005476,2000,25000,0,0,0
005492,1999,390000,34545.45454545454,0,0
005492,2000,680000,36944.44444444444,0,0
005492,2001,815000,0,0,0
005492,2002,645000,0,0,0
005492,2003,937235,0,0,0
005492,2004,826880,0,0,0
005492,2005,793037,0,0,0
005492,2006,1435850,805421.1666666666,0,0
005492,2007,1959825,379310.0384615385,0,0
005492,2008,3161122,0,0,0
005492,2009,3373293,0,0,0
005492,2010,4196824,0,0,0
005492,2011,3690467,0,0,0
005492,2012,4245538,0,0,0
005492,2013,4032608,0,0,0
005492,2014,4442236,0,0,0
005492,2015,2349000,364800,142600,0
005492,2016,2921000,0,0,0
005492,2017,3574000,0,0,0
005492,2018,3510000,0,0,0
005492,2019,8211000,33333.33333333333,0,33333.33333333333
005492,2020,3870000,0,0,0
005496,2005,30000,0,0,0
005496,2006,20000,0,0,0
005496,2007,20000,0,0,0
005496,2008,20000,0,0,0
005496,2009,120000,120000,0,0
005496,2010,200000,200000,0,0
005496,2011,120000,120000,0,0
005496,2017,20000,0,0,0
005505,2002,5000,0,0,0
005518,2007,100000,0,0,0
005518,2008,200000,0,0,0
005518,2009,300000,0,0,0
005518,2010,300000,0,0,0
005518,2011,200000,0,0,0
005518,2012,100000,0,0,0
005518,2013,225000,193750,131250,0
005518,2014,287500,93750,31250,0
005518,2015,400000,141666.6666666667,0,0
005518,2016,200000,200000,0,0
005518,2017,480000,0,0,0
005518,2018,440000,0,0,0
005518,2019,420000,0,0,0
005518,2020,400000,0,0,0
005526,1999,10000,5000,0,5000
005526,2000,10000,5000,0,5000
005526,2001,10000,5000,0,5000
005526,2002,25000,12500,0,12500
005526,2003,40000,20000,0,20000
005526,2004,10000,5000,0,5000
005526,2005,10000,2500,0,2500
005526,2006,10000,10000,0,10000
005526,2007,10000,10000,0,5000
005526,2008,10000,0,0,0
005526,2009,25000,25000,0,0
005526,2010,25000,25000,0,0
005526,2011,25000,25000,0,0
005526,2012,20000,20000,0,0
005526,2013,25000,25000,0,20000
005526,2014,20000,20000,0,20000
005526,2015,10000,10000,0,10000
005526,2016,10000,10000,0,10000
005526,2017,5000,5000,0,5000
005526,2018,10000,3333.333333333333,0,1666.666666666667
005526,2019,20000,5000,0,0
005526,2020,15000,10833.33333333333,0,0
005539,2017,40000,0,0,0
005539,2018,110000,0,0,0
005539,2019,35000,0,0,0
005559,2004,20000,10000,10000,0
005559,2006,40000,0,0,0
005559,2007,40000,0,0,0
005559,2008,65000,0,0,0
005559,2009,10000,0,0,0
005560,1999,50000,20000,0,20000
005560,2000,40000,10000,0,10000
005560,2001,40000,20000,0,20000
005560,2002,20000,10000,0,10000
005560,2006,100000,100000,0,100000
005560,2007,140000,140000,0,140000
005560,2008,130000,130000,0,130000
005560,2011,170000,170000,0,50000
005560,2012,40000,40000,0,40000
005560,2013,40000,20000,0,20000
005560,2014,30000,15000,0,15000
005560,2015,30000,20000,0,20000
005560,2016,25000,25000,0,25000
005560,2017,75000,20000,0,20000
005560,2018,110000,40000,0,40000
005560,2019,70000,5000,0,5000
005560,2020,45000,0,0,0
005568,2001,100000,0,0,0
005568,2002,190000,0,0,0
005568,2003,240000,0,0,0
005568,2004,200000,0,0,0
005568,2005,210000,0,0,0
005568,2006,160000,0,0,0
005568,2007,40000,0,0,0
005589,1999,160000,49999.99999999999,0,0
005589,2005,50000,0,0,0
005589,2006,90000,0,0,0
005589,2007,40000,40000,0,40000
005594,2005,180000,0,0,0
005597,1999,380000,0,0,0
005597,2000,360000,0,0,0
005597,2001,605000,0,0,0
005597,2002,615000,8833.333333333334,0,8000
005597,2003,260000,0,0,0
005597,2004,560000,0,0,0
005597,2011,50000,0,0,0
005597,2020,60000,0,0,0
005600,2017,240000,0,0,0
005600,2018,240000,0,0,0
005606,1999,410000,13846.15384615385,0,0
005606,2000,725000,39020.97902097902,0,0
005606,2001,840000,60862.74509803922,0,0
005606,2002,950000,86911.76470588235,0,0
005606,2003,1730000,101192.3076923077,0,0
005606,2004,2100000,130833.3333333333,0,0
005606,2005,1010000,47500,0,0
005606,2006,1270000,97500,0,0
005606,2007,2520000,310000,0,0
005606,2008,3346000,590201.048951049,0,0
005606,2009,3207500,1058728.985507246,0,0
005606,2010,1005000,105000,0,0
005606,2011,910000,37142.85714285714,0,0
005606,2012,910000,46000,0,0
005606,2013,955000,178500,20000,0
005606,2014,1050000,115000,0,0
005606,2015,3210000,993541.6666666667,0,0
005606,2016,240000,0,0,0
005606,2017,370000,0,0,0
005606,2018,360000,0,0,0
005606,2019,360000,0,0,0
005606,2020,570000,0,0,0
005608,2002,20000,0,0,0
005608,2003,40000,13333.33333333333,13333.33333333333,0
005608,2004,20000,6666.666666666666,6666.666666666666,0
005608,2005,32000,0,0,0
005608,2006,81000,0,0,0
005608,2007,71000,0,0,0
005608,2008,50000,14166.66666666666,14166.66666666666,0
005608,2009,70000,10000,10000,0
005608,2010,60000,0,0,0
005608,2011,22000,17000,17000,0
005608,2012,41340,15670,15670,0
005608,2013,42940,0,0,0
005608,2014,40500,0,0,0
005608,2015,47230,3861,3861,0
005608,2016,50781,0,0,0
005608,2017,52000,0,0,0
005608,2018,45150,0,0,0
005608,2019,85000,0,0,0
005608,2020,235000,0,0,0
005626,1999,30000,20000,0,0
005639,1999,10000,0,0,0
005639,2000,30000,0,0,0
005639,2001,20000,0,0,0
005639,2002,35000,0,0,0
005639,2003,20000,0,0,0
005639,2004,10000,0,0,0
005639,2005,5000,0,0,0
005639,2009,270000,0,0,0
005639,2010,240000,0,0,0
005639,2011,280000,0,0,0
005639,2012,490000,0,0,0
005639,2013,510000,0,0,0
005639,2014,555000,0,0,0
005639,2015,620000,0,0,0
005639,2016,840000,0,0,0
005639,2017,840000,304000,177000,0
005639,2018,1695000,694000,410000,0
005639,2019,1740000,680000,400000,0
005639,2020,1420000,35000,0,0
005643,2002,260000,0,0,0
005643,2003,80000,0,0,0
005643,2004,180000,0,0,0
005643,2005,200000,0,0,0
005643,2006,360000,0,0,0
005643,2013,1890000,238857.1428571428,0,0
005643,2014,1820000,42222.22222222222,0,0
005643,2015,1930000,0,0,0
005643,2016,1500000,0,0,0
005643,2017,1540000,0,0,0
005643,2018,1540000,0,0,0
005643,2019,1780000,0,0,0
005643,2020,1370000,125000,0,125000
005667,2003,65000,65000,0,65000
005667,2004,240000,240000,0,240000
005667,2005,320000,320000,0,240000
005667,2006,160000,160000,0,160000
005667,2007,160000,160000,0,160000
005667,2008,140000,140000,0,140000
005667,2009,160000,160000,0,160000
005667,2010,200000,200000,0,200000
005667,2011,200000,200000,0,200000
005667,2012,235000,140000,0,140000
005667,2013,400000,191666.6666666666,0,191666.6666666666
005667,2014,520000,240000,0,200000
005667,2015,580000,377142.8571428572,0,154285.7142857143
005667,2016,510000,246666.6666666666,0,116666.6666666666
005667,2017,970000,595000,0,100000
005667,2018,1220000,750000,0,100000
005667,2019,930000,460000,0,100000
005667,2020,400000,200000,0,100000
005671,1999,5000,0,0,0
005671,2005,10000,0,0,0
